3/26/2021	17032868	84245	3650	212559409	307112
3/27/2021	17519083	85948	3438	212559409	310550
3/28/2021	17706983	44326	1656	212559409	312206
3/29/2021	18082153	38927	1660	212559409	313866
3/30/2021	18222559	84494	3780	212559409	317646
3/31/2021	19155981	90638	3869	212559409	321515
4/1/2021	18321751	91097	3769	212559409	325284
4/2/2021	20632877	70238	2922	212559409	328206
4/3/2021	20956770	43515	1987	212559409	330193
4/4/2021	21070128	31359	1240	212559409	331443
